Time Full,Time Empty,Truck,Assigned Shovel,Shovel,Blast,Elevation,Grade,Material,Assigned Dump,Dump,Tonnage,Truck Factor,Truck fill,Computed Tonnage,Grade 1,Grade 2,Grade 3,assignment_reason,dump.assignment_reason
1/31/2023 8:58,1/31/2023 9:07,HT143,EX205,EX205,ST_8_400_3,391.295,8390606HG-D1,HG,CRUSHER,CRUSHER,208.0,233,89,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 8:58,1/31/2023 9:12,HT122,WL221,WL221,ST_2_280_2,278.075,2280647HG-C1,HG,CRUSHER,CRUSHER,140.4,128,110,128,0.473,0.014,0.916,Manual Assignment,Manual Assignment
1/31/2023 9:02,1/31/2023 9:11,HT151,EX205,EX205,ST_8_400_3,386.483,8390606HG-D1,HG,CRUSHER,CRUSHER,199.9,233,86,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 9:02,1/31/2023 9:06,HT101,EX251,EX251,STK_LG_2,435.059,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,58.404,90,65,90,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 9:02,1/31/2023 9:16,HT147,WL231,WL231,ST_2_280_3,278.024,2280633HG-C1,HG,CRUSHER_2,CRUSHER_2,222.5,233,95,233,0.477,0.011,0.766,Unoptimized Assignment,Locked Assignment
1/31/2023 9:02,1/31/2023 9:17,HT129,WL221,WL221,ST_2_280_2,279.236,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,130.9,128,102,128,0.473,0.014,0.916,Shovel Assignment,Locked Assignment
1/31/2023 9:06,1/31/2023 9:14,HT149,EX204,EX204,ST_4_410_3,405.167,4410257LO1,LO,DLP_415_,DLP_415_,206.5,233,89,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 9:06,1/31/2023 9:15,HT131,WL222,WL222,ST_8_400_1,398.617,8400008PW2,PW,PAD_FOR_WEST_OFF_STK,PAD_FOR_WEST_OFF_STK,115.3,128,90,128,0.12,0.003,1.812,Shovel Assignment,Locked Assignment
1/31/2023 9:07,1/31/2023 9:21,HT148,WL231,WL231,ST_2_280_3,277.753,2280633HG-C1,HG,CRUSHER_2,CRUSHER_2,211.9,233,91,233,0.477,0.011,0.766,Shovel Assignment,Locked Assignment
1/31/2023 9:07,1/31/2023 9:20,HT134,WL221,WL221,ST_2_280_2,278.586,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,126.3,128,99,128,0.473,0.014,0.916,Shovel Assignment,Locked Assignment
1/31/2023 9:09,1/31/2023 9:19,HT133,EX205,EX205,ST_8_400_3,384.592,8390606HG-D1,HG,CRUSHER,CRUSHER,109.6,128,86,128,0.67,0.01,0.611,Manual Assignment,Locked Assignment
1/31/2023 9:10,1/31/2023 9:24,HT126,WL231,WL231,ST_2_280_3,278.554,2280633HG-C1,HG,CRUSHER_2,CRUSHER_2,122.4,128,96,128,0.477,0.011,0.766,Shovel Reassignment,Locked Assignment
1/31/2023 9:10,1/31/2023 9:18,HT146,EX204,EX204,ST_4_410_3,406.537,4410257LO1,LO,DLP_415_,DLP_415_,206.5,233,89,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 9:11,1/31/2023 9:27,HT132,WL222,WL222,ST_8_400_1,394.135,8400008PW2,PW,PAD_FOR_WEST_OFF_STK,PAD_FOR_WEST_OFF_STK,118.4,128,93,128,0.12,0.003,1.812,Shovel Assignment,Manual Assignment
1/31/2023 9:13,1/31/2023 9:21,HT137,EX204,EX204,ST_4_410_3,404.916,4410257LO1,LO,DLP_415_,DLP_415_,121.1,128,95,128,0.434,0.006,0.081,Unoptimized Assignment,Locked Assignment
1/31/2023 9:13,1/31/2023 9:24,HT142,EX205,EX205,ST_8_400_3,389.854,8390606HG-D1,HG,ROM_HG_8,ROM_HG_8,215.6,233,93,233,0.67,0.01,0.611,Shovel Assignment,Manual Assignment
1/31/2023 9:14,1/31/2023 9:18,HT121,EX251,EX251,STK_LG_2,436.309,STK_LG_2_16,LG,CRUSHER,CRUSHER,125.9,128,98,128,0.286,0.008,0.777,Shovel Assignment,Manual Assignment
1/31/2023 9:15,1/31/2023 9:27,HT124,WL221,WL221,ST_2_280_2,278.366,2280647HG-C1,HG,CRUSHER,CRUSHER,113.1,128,88,128,0.473,0.014,0.916,Shovel Assignment,Manual Assignment
1/31/2023 9:15,1/31/2023 9:24,HT138,EX204,EX204,ST_4_410_3,408.098,4410257LO1,LO,DLP_415_,DLP_415_,119.4,128,93,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 9:16,1/31/2023 9:28,HT152,WL231,WL231,ST_2_280_3,276.743,2280633HG-C1,HG,CRUSHER_2,CRUSHER_2,213.8,233,92,233,0.477,0.011,0.766,Shovel Assignment,Locked Assignment
1/31/2023 9:17,1/31/2023 9:26,HT123,WL222,WL222,ST_8_400_1,395.415,8400008PW2,PW,PAD_FOR_WEST_OFF_STK,PAD_FOR_WEST_OFF_STK,116.4,128,91,128,0.12,0.003,1.812,Unoptimized Assignment,Locked Assignment
1/31/2023 9:17,1/31/2023 9:26,HT144,EX205,EX205,ST_8_400_3,390.434,8390606HG-D1,HG,CRUSHER,CRUSHER,205.3,233,88,233,0.67,0.01,0.611,Unoptimized Assignment,Locked Assignment
1/31/2023 9:20,1/31/2023 9:33,HT150,WL231,WL231,ST_2_280_3,278.854,2280633HG-C1,HG,CRUSHER_2,CRUSHER_2,218.7,233,94,233,0.477,0.011,0.766,Shovel Assignment,Locked Assignment
1/31/2023 9:20,1/31/2023 9:29,HT141,EX205,EX205,ST_8_400_3,389.764,8390606HG-D1,HG,CRUSHER,CRUSHER,193.1,233,83,233,0.67,0.01,0.611,Unoptimized Assignment,Locked Assignment
1/31/2023 9:20,1/31/2023 9:34,HT136,WL221,WL221,ST_2_280_2,279.166,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,134.0,128,105,128,0.473,0.014,0.916,Shovel Assignment,Locked Assignment
1/31/2023 9:23,1/31/2023 9:31,HT149,EX204,EX204,ST_4_410_3,405.667,4410257LO1,LO,DLP_415_,DLP_415_,204.4,233,88,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 9:23,1/31/2023 9:36,HT122,WL231,WL231,ST_2_280_3,280.565,2280633HG-C1,HG,CRUSHER_2,CRUSHER_2,118.4,128,93,128,0.477,0.011,0.766,Manual Assignment,Locked Assignment
1/31/2023 9:24,1/31/2023 9:34,HT143,EX203,EX205,ST_8_400_3,393.425,8390606HG-D1,HG,CRUSHER,CRUSHER,211.7,233,91,233,0.67,0.01,0.611,Unoptimized Assignment,Locked Assignment
1/31/2023 9:24,1/31/2023 9:34,HT135,WL222,WL222,ST_8_400_1,396.776,8400008PW2,PW,PAD_FOR_WEST_OFF_STK,PAD_FOR_WEST_OFF_STK,127.9,128,100,128,0.12,0.003,1.812,Unoptimized Assignment,Locked Assignment
1/31/2023 9:24,1/31/2023 9:37,HT128,WL221,WL221,ST_2_280_2,277.785,2280647HG-C1,HG,CRUSHER,CRUSHER,120.8,128,94,128,0.473,0.014,0.916,Unoptimized Assignment,Manual Assignment
1/31/2023 9:26,1/31/2023 9:30,HT125,EX251,EX251,STK_LG_2,439.16,STK_LG_2_16,LG,CRUSHER,CRUSHER,122.0,128,95,128,0.286,0.008,0.777,Manual Assignment,Manual Assignment
1/31/2023 9:26,1/31/2023 9:38,HT131,WL222,WL222,ST_8_400_1,399.537,8400008PW2,PW,PAD_FOR_WEST_OFF_STK,PAD_FOR_WEST_OFF_STK,109.2,128,85,128,0.12,0.003,1.812,Shovel Assignment,Locked Assignment
1/31/2023 9:27,1/31/2023 9:39,HT151,EX203,EX205,ST_8_400_3,392.485,8390606HG-D1,HG,CRUSHER_2,CRUSHER_2,200.6,233,86,233,0.67,0.01,0.611,Unoptimized Assignment,Manual Assignment
1/31/2023 9:27,1/31/2023 9:35,HT146,EX204,EX204,ST_4_410_3,407.247,4410257LO1,LO,DLP_415_,DLP_415_,200.8,233,86,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 9:28,1/31/2023 9:41,HT129,WL221,WL221,ST_2_280_2,280.426,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,118.8,128,93,128,0.473,0.014,0.916,Shovel Assignment,Locked Assignment
1/31/2023 9:29,1/31/2023 9:40,HT142,EX203,EX203,ST_9_TS_2,419.202,5420219LO3,LO,DLP_415_,DLP_415_,179.6,233,77,233,0.159,0.001,0.123,Shovel Assignment,Locked Assignment
1/31/2023 9:29,1/31/2023 9:42,HT147,WL231,WL231,ST_2_280_3,276.353,2280633HG-C1,HG,CRUSHER,CRUSHER,226.9,233,97,233,0.477,0.011,0.766,Shovel Assignment,Manual Assignment
1/31/2023 9:30,1/31/2023 9:38,HT137,EX204,EX204,ST_4_410_3,405.026,4410257LO1,LO,DLP_415_,DLP_415_,125.3,128,98,128,0.434,0.006,0.081,Unoptimized Assignment,Locked Assignment
1/31/2023 9:32,1/31/2023 9:42,HT138,EX204,EX204,ST_4_410_3,409.318,4410257LO1,LO,DLP_415_,DLP_415_,133.9,128,105,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 9:32,1/31/2023 9:46,HT133,WL221,WL231,ST_2_280_3,275.773,2280633HG-C1,HG,CRUSHER_2,CRUSHER_2,127.0,128,99,128,0.477,0.011,0.766,Unoptimized Assignment,Locked Assignment
1/31/2023 9:34,1/31/2023 9:38,HT121,EX251,EX251,STK_LG_2,436.289,STK_LG_2_16,LG,CRUSHER,CRUSHER,116.4,128,91,128,0.286,0.008,0.777,Unoptimized Assignment,Locked Assignment
1/31/2023 9:34,1/31/2023 9:47,HT134,WL221,WL221,ST_2_280_2,279.766,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,125.0,128,98,128,0.473,0.014,0.916,Shovel Assignment,Locked Assignment
1/31/2023 9:38,1/31/2023 9:51,HT148,WL231,WL231,ST_2_280_3,274.562,2280633HG-C1,HG,CRUSHER,CRUSHER,195.3,233,84,233,0.477,0.011,0.766,Unoptimized Assignment,Manual Assignment
1/31/2023 9:38,1/31/2023 9:52,HT124,WL221,WL221,ST_2_280_2,278.345,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,119.6,128,93,128,0.473,0.014,0.916,Shovel Reassignment,Locked Assignment
1/31/2023 9:40,1/31/2023 9:48,HT149,EX204,EX204,ST_4_410_3,405.827,4410257LO1,LO,DLP_415_,DLP_415_,207.4,233,89,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 9:41,1/31/2023 9:46,HT125,EX251,EX251,STK_LG_2,438.84,STK_LG_2_16,LG,CRUSHER,CRUSHER,116.2,128,91,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 9:42,1/31/2023 9:52,HT144,EX203,EX203,ST_9_TS_2,419.422,5420219LO3,LO,DLP_415_,DLP_415_,229.1,233,98,233,0.159,0.001,0.123,Shovel Assignment,Locked Assignment
1/31/2023 9:44,1/31/2023 9:57,HT152,WL231,WL231,ST_2_280_3,277.453,2280634HG-C1,HG,CRUSHER,CRUSHER,220.8,233,95,233,0.539,0.017,0.732,Unoptimized Assignment,Locked Assignment
1/31/2023 9:44,1/31/2023 9:52,HT146,EX204,EX204,ST_4_410_3,407.417,4410257LO1,LO,DLP_415_,DLP_415_,229.4,233,98,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 9:45,1/31/2023 9:57,HT126,WL221,WL221,ST_2_280_2,279.566,2280647HG-C1,HG,CRUSHER,CRUSHER,129.1,128,101,128,0.473,0.014,0.916,Shovel Assignment,Manual Assignment
1/31/2023 9:46,1/31/2023 9:54,HT123,WL222,WL222,ST_8_400_3,386.852,8390604HG-C1,HG,CRUSHER,CRUSHER,105.8,128,83,128,0.443,0.009,0.464,Unoptimized Assignment,Manual Assignment
1/31/2023 9:47,1/31/2023 9:54,HT141,EX203,EX203,ST_9_TS_2,419.152,5420219LO3,LO,DLP_415_,DLP_415_,229.1,233,98,233,0.159,0.001,0.123,Shovel Assignment,Locked Assignment
1/31/2023 9:49,1/31/2023 10:02,HT150,WL231,WL231,ST_2_280_3,276.853,2280634HG-C1,HG,CRUSHER,CRUSHER,213.5,233,92,233,0.539,0.017,0.732,Unoptimized Assignment,Locked Assignment
1/31/2023 9:49,1/31/2023 10:03,HT136,WL221,WL221,ST_2_280_2,279.076,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,125.5,128,98,128,0.473,0.014,0.916,Manual Assignment,Locked Assignment
1/31/2023 9:49,1/31/2023 9:57,HT143,EX204,EX204,ST_4_410_3,412.88,4410257LO1,LO,DLP_415_,DLP_415_,226.9,233,97,233,0.434,0.006,0.081,Manual Assignment,Locked Assignment
1/31/2023 9:49,1/31/2023 9:54,HT121,EX251,EX251,STK_LG_2,435.549,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,119.9,128,94,128,0.286,0.008,0.777,Shovel Assignment,Manual Assignment
1/31/2023 9:50,1/31/2023 9:58,HT137,EX203,EX203,ST_9_TS_2,413.64,5420219LO3,LO,DLP_415_,DLP_415_,120.9,128,94,128,0.159,0.001,0.123,Unoptimized Assignment,Locked Assignment
1/31/2023 9:51,1/31/2023 10:04,HT122,WL231,WL231,ST_2_280_3,279.494,2280634HG-C1,HG,CRUSHER,CRUSHER,115.2,128,90,128,0.539,0.017,0.732,Unoptimized Assignment,Locked Assignment
1/31/2023 9:52,1/31/2023 10:01,HT132,WL222,WL222,ST_8_400_3,384.441,8390604HG-C1,HG,CRUSHER,CRUSHER,112.9,128,88,128,0.443,0.009,0.464,Shovel Assignment,Manual Assignment
1/31/2023 9:53,1/31/2023 10:01,HT138,EX204,EX204,ST_4_410_3,409.068,4410257LO1,LO,DLP_415_,DLP_415_,124.4,128,97,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 9:54,1/31/2023 10:08,HT128,WL231,WL221,ST_2_280_2,277.685,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,121.2,128,95,128,0.473,0.014,0.916,Shovel Assignment,Locked Assignment
1/31/2023 9:55,1/31/2023 10:03,HT142,EX203,EX203,ST_9_TS_2,418.342,5420219LO3,LO,DLP_415_,DLP_415_,248.0,233,106,233,0.159,0.001,0.123,Unoptimized Assignment,Locked Assignment
1/31/2023 9:56,1/31/2023 10:10,HT147,WL231,WL231,ST_2_280_3,277.453,2280634HG-C1,HG,CRUSHER,CRUSHER,231.4,233,99,233,0.539,0.017,0.732,Unoptimized Assignment,Manual Assignment
1/31/2023 9:58,1/31/2023 10:10,HT129,WL221,WL221,ST_2_280_2,280.816,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,116.9,128,91,128,0.473,0.014,0.916,Shovel Reassignment,Locked Assignment
1/31/2023 9:58,1/31/2023 10:06,HT151,EX204,EX204,ST_4_410_3,409.698,4410257LO1,LO,DLP_415_,DLP_415_,223.0,233,96,233,0.434,0.006,0.081,Unoptimized Assignment,Locked Assignment
1/31/2023 10:00,1/31/2023 10:07,HT146,EX203,EX203,ST_9_TS_2,416.921,5420219LO3,LO,DLP_415_,DLP_415_,209.4,233,90,233,0.159,0.001,0.123,Manual Assignment,Locked Assignment
1/31/2023 10:00,1/31/2023 10:09,HT135,WL222,WL222,ST_8_400_3,387.172,8390604HG-C1,HG,CRUSHER_2,CRUSHER_2,108.5,128,85,128,0.443,0.009,0.464,Shovel Assignment,Locked Assignment
1/31/2023 10:00,1/31/2023 10:14,HT133,WL231,WL231,ST_2_280_3,275.813,2280634HG-C1,HG,CRUSHER,CRUSHER,130.1,128,102,128,0.539,0.017,0.732,Manual Assignment,Manual Assignment
1/31/2023 10:01,1/31/2023 10:07,HT125,EX251,EX251,STK_LG_2,438.45,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,108.9,128,85,128,0.286,0.008,0.777,Shovel Assignment,Manual Assignment
1/31/2023 10:01,1/31/2023 10:11,HT131,WL222,EX205,ST_8_400_3,389.044,8390606HG-D1,HG,CRUSHER,CRUSHER_2,104.7,128,82,128,0.67,0.01,0.611,Unoptimized Assignment,Manual Assignment
1/31/2023 10:03,1/31/2023 10:17,HT134,WL221,WL221,ST_2_280_2,279.146,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,125.5,128,98,128,0.473,0.014,0.916,Manual Assignment,Locked Assignment
1/31/2023 10:04,1/31/2023 10:13,HT149,EX204,EX204,ST_4_410_3,405.277,4410257LO1,LO,DLP_415_,DLP_415_,214.3,233,92,233,0.434,0.006,0.081,Unoptimized Assignment,Locked Assignment
1/31/2023 10:05,1/31/2023 10:15,HT141,EX205,EX205,ST_8_400_3,389.994,8390606HG-D1,HG,ROM_HG_8,ROM_HG_8,220.7,233,95,233,0.67,0.01,0.611,Manual Assignment,Manual Assignment
1/31/2023 10:05,1/31/2023 10:13,HT144,EX203,EX203,ST_9_TS_2,418.922,5420219LO3,LO,DLP_415_,DLP_415_,225.5,233,97,233,0.159,0.001,0.123,Shovel Assignment,Locked Assignment
1/31/2023 10:06,1/31/2023 10:19,HT148,WL231,WL231,ST_2_280_3,274.302,2280634HG-C1,HG,CRUSHER,CRUSHER,217.2,233,93,233,0.539,0.017,0.732,Shovel Assignment,Manual Assignment
1/31/2023 10:07,1/31/2023 10:14,HT126,EX204,EX204,ST_4_410_3,409.558,4410257LO1,LO,DLP_415_,DLP_415_,119.3,128,93,128,0.434,0.006,0.081,Manual Assignment,Locked Assignment
1/31/2023 10:08,1/31/2023 10:22,HT124,WL221,WL221,ST_2_280_2,278.236,2280647HG-C1,HG,CRUSHER_2,CRUSHER_2,123.3,128,96,128,0.473,0.014,0.916,Shovel Reassignment,Locked Assignment
1/31/2023 10:08,1/31/2023 10:18,HT143,EX205,EX205,ST_8_400_3,392.655,8390606HG-D1,HG,CRUSHER_2,CRUSHER_2,207.3,233,89,233,0.67,0.01,0.611,Manual Assignment,Manual Assignment
1/31/2023 10:10,1/31/2023 10:17,HT137,EX204,EX204,ST_4_410_3,404.696,4410257LO1,LO,DLP_415_,DLP_415_,122.9,128,96,128,0.434,0.006,0.081,Unoptimized Assignment,Locked Assignment
1/31/2023 10:10,1/31/2023 10:15,HT121,EX251,EX251,STK_LG_2,435.679,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,117.2,128,92,128,0.286,0.008,0.777,Shovel Assignment,Manual Assignment
1/31/2023 10:10,1/31/2023 10:24,HT152,WL231,WL231,ST_2_280_3,276.243,2280634HG-C1,HG,CRUSHER,CRUSHER,218.6,233,94,233,0.539,0.017,0.732,Unoptimized Assignment,Locked Assignment
1/31/2023 10:11,1/31/2023 10:19,HT150,EX203,EX203,ST_9_TS_2,420.613,5420219LO3,LO,DLP_415_,DLP_415_,207.0,233,89,233,0.159,0.001,0.123,Manual Assignment,Locked Assignment
1/31/2023 10:13,1/31/2023 10:21,HT122,EX203,EX203,ST_9_TS_2,417.992,5420219LO3,LO,DLP_415_,DLP_415_,126.4,128,99,128,0.159,0.001,0.123,Shovel Assignment,Locked Assignment
1/31/2023 10:13,1/31/2023 10:23,HT142,EX205,EX205,ST_8_400_3,389.374,8390606HG-D1,HG,ROM_HG_8,ROM_HG_8,219.8,233,94,233,0.67,0.01,0.611,Shovel Assignment,Manual Assignment
1/31/2023 10:14,1/31/2023 10:23,HT138,EX204,EX204,ST_4_410_3,409.738,4410257LO1,LO,DLP_415_,DLP_415_,120.9,128,94,128,0.434,0.006,0.081,Unoptimized Assignment,Locked Assignment
1/31/2023 10:17,1/31/2023 10:26,HT151,EX205,EX205,ST_8_400_3,386.773,8390606HG-D1,HG,CRUSHER,CRUSHER,219.1,233,94,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 10:17,1/31/2023 10:24,HT128,EX203,EX203,ST_9_TS_2,417.152,5420219LO3,LO,DLP_415_,DLP_415_,115.5,128,90,128,0.159,0.001,0.123,Manual Assignment,Locked Assignment
1/31/2023 10:20,1/31/2023 10:27,HT146,EX204,EX204,ST_4_410_3,407.998,4410257LO1,LO,DLP_415_,DLP_415_,218.4,233,94,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 10:21,1/31/2023 10:25,HT123,EX251,EX251,STK_LG_2,436.909,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,115.7,128,90,128,0.286,0.008,0.777,Shovel Assignment,Manual Assignment
1/31/2023 10:21,1/31/2023 10:30,HT147,EX203,EX203,ST_9_TS_2,418.442,5420219LO3,LO,DLP_415_,DLP_415_,217.7,233,93,233,0.159,0.001,0.123,Unoptimized Assignment,Locked Assignment
1/31/2023 10:24,1/31/2023 10:33,HT144,EX205,EX205,ST_8_400_3,390.354,8390606HG-D1,HG,CRUSHER,CRUSHER,205.8,233,88,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 10:25,1/31/2023 10:34,HT149,EX204,EX204,ST_4_410_3,405.987,4410257LO1,LO,DLP_415_,DLP_415_,229.0,233,98,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 10:27,1/31/2023 10:36,HT141,EX205,EX205,ST_8_400_3,390.094,8390606HG-D1,HG,CRUSHER_2,CRUSHER_2,202.5,233,87,233,0.67,0.01,0.611,Shovel Assignment,Manual Assignment
1/31/2023 10:28,1/31/2023 10:36,HT148,EX203,EX203,ST_9_TS_2,416.071,5420219LO3,LO,DLP_415_,DLP_415_,231.1,233,99,233,0.159,0.001,0.123,Shovel Assignment,Locked Assignment
1/31/2023 10:29,1/31/2023 10:34,HT132,EX251,EX251,STK_LG_2,434.648,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,116.3,128,91,128,0.286,0.008,0.777,Unoptimized Assignment,Manual Assignment
1/31/2023 10:29,1/31/2023 10:37,HT137,EX204,EX204,ST_4_410_3,406.277,4410257LO1,LO,DLP_415_,DLP_415_,125.3,128,98,128,0.434,0.006,0.081,Unoptimized Assignment,Locked Assignment
1/31/2023 10:30,1/31/2023 10:40,HT143,EX205,EX205,ST_8_400_3,392.745,8390606HG-D1,HG,CRUSHER,CRUSHER,204.2,233,88,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 10:32,1/31/2023 10:40,HT125,WL222,WL222,STK_LG_2,435.379,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,126.9,128,99,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 10:33,1/31/2023 10:42,HT138,EX204,EX204,ST_4_410_3,410.398,4410257LO1,LO,DLP_415_,DLP_415_,120.0,128,94,128,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 10:33,1/31/2023 10:41,HT150,EX203,EX203,ST_9_TS_2,411.509,5420219LO3,LO,DLP_415_,DLP_415_,230.5,233,99,233,0.159,0.001,0.123,Unoptimized Assignment,Locked Assignment
1/31/2023 10:35,1/31/2023 10:42,HT126,WL222,WL221,STK_LG_2,438.96,STK_LG_2_16,LG,CRUSHER,CRUSHER,128.3,128,100,128,0.286,0.008,0.777,Unoptimized Assignment,Dump Assignment
1/31/2023 10:35,1/31/2023 10:44,HT122,EX203,EX203,ST_9_TS_2,417.552,5420219LO3,LO,DLP_415_,DLP_415_,116.2,128,91,128,0.159,0.001,0.123,Unoptimized Assignment,Locked Assignment
1/31/2023 10:36,1/31/2023 10:47,HT151,EX205,EX205,ST_8_400_3,383.772,8390606HG-D1,HG,CRUSHER,CRUSHER,217.4,233,93,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 10:37,1/31/2023 10:41,HT152,WL231,WL231,ROM_HG_2,411.316,ROM_HG_2,HG,CRUSHER,CRUSHER,205.3,233,88,233,0.674,0.016,2.133,Unoptimized Assignment,Manual Assignment
1/31/2023 10:38,1/31/2023 10:43,HT136,EX251,EX251,STK_LG_2,438.84,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,115.0,128,90,128,0.286,0.008,0.777,Unoptimized Assignment,Manual Assignment
1/31/2023 10:38,1/31/2023 10:45,HT124,EX203,EX203,ST_9_TS_2,417.382,5420219LO3,LO,DLP_415_,DLP_415_,123.3,128,96,128,0.159,0.001,0.123,Unoptimized Assignment,Locked Assignment
1/31/2023 10:38,1/31/2023 10:46,HT146,EX204,EX204,ST_4_410_3,408.598,4410257LO1,LO,DLP_415_,DLP_415_,228.7,233,98,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 10:40,1/31/2023 10:46,HT121,EX251,WL221,STK_LG_2,436.659,STK_LG_2_16,LG,CRUSHER,CRUSHER,118.0,128,92,128,0.286,0.008,0.777,Unoptimized Assignment,Dump Assignment
1/31/2023 10:40,1/31/2023 10:45,HT135,WL222,WL222,STK_LG_2,437.35,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,117.2,128,92,128,0.286,0.008,0.777,Unoptimized Assignment,Locked Assignment
1/31/2023 10:43,1/31/2023 10:52,HT144,EX205,EX205,ST_8_400_3,390.924,8390606HG-D1,HG,CRUSHER,CRUSHER,208.5,233,89,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 10:43,1/31/2023 10:47,HT147,WL231,WL231,ROM_HG_2,417.219,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,240.9,233,103,233,0.674,0.016,2.133,Unoptimized Assignment,Locked Assignment
1/31/2023 10:44,1/31/2023 10:52,HT149,EX204,EX204,ST_4_410_3,407.347,4410257LO1,LO,DLP_415_,DLP_415_,204.1,233,88,233,0.434,0.006,0.081,Shovel Assignment,Locked Assignment
1/31/2023 10:44,1/31/2023 10:49,HT132,WL222,WL221,STK_LG_2,435.629,STK_LG_2_16,LG,CRUSHER,CRUSHER,125.0,128,98,128,0.286,0.008,0.777,Shovel Assignment,Dump Assignment
1/31/2023 10:44,1/31/2023 10:54,HT148,EX203,EX203,ST_9_TS_2,417.582,5420219LO3,LO,DLP_415_,DLP_415_,216.4,233,93,233,0.159,0.001,0.123,Shovel Assignment,Locked Assignment
1/31/2023 10:45,1/31/2023 10:51,HT128,WL222,WL222,STK_LG_2,436.96,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,107.4,128,84,128,0.286,0.008,0.777,Unoptimized Assignment,Locked Assignment
1/31/2023 10:46,1/31/2023 10:55,HT137,EX204,EX204,ST_4_410_3,407.077,4410257LO1,LO,DLP_415_,DLP_415_,125.7,128,98,128,0.434,0.006,0.081,Unoptimized Assignment,Locked Assignment
1/31/2023 10:47,1/31/2023 10:57,HT141,EX205,EX205,ST_8_400_3,391.034,8390606HG-D1,HG,CRUSHER,CRUSHER,184.1,233,79,233,0.67,0.01,0.611,Shovel Assignment,Locked Assignment
1/31/2023 10:48,1/31/2023 10:53,HT133,EX251,EX251,STK_LG_2,435.539,STK_LG_2_16,LG,CRUSHER,CRUSHER,110.5,128,86,128,0.286,0.008,0.777,Shovel Assignment,Locked Assignment
1/31/2023 10:49,1/31/2023 10:52,HT152,WL231,WL231,ROM_HG_2,411.626,ROM_HG_2,HG,CRUSHER_2,CRUSHER_2,218.4,233,94,233,0.674,0.016,2.133,Shovel Assignment,Locked Assignment
1/31/2023 10:49,1/31/2023 10:57,HT150,EX203,EX203,ST_9_TS_2,414.61,5420219LO3,LO,DLP_415_,DLP_415_,214.2,233,92,233,0.159,0.001,0.123,Unoptimized Assignment,Locked Assignment
1/31/2023 10:49,1/31/2023 10:55,HT126,EX251,WL221,STK_LG_2,439.42,STK_LG_2_16,LG,CRUSHER_2,CRUSHER_2,121.8,128,95,128,0.286,0.008,0.777,Shovel Assignment,Manual Assignment
